_id,Year,Month,Facility Reference Number,Licence Holder,Site Common Name,Latitude,Longitude,Finfish Aquaculture Reporting Zone,Sample Type,Incident Date,Number of Pens Sampled,Average L. salmonis motiles per fish,Average L. salmonis females per fish,Average chalimus per fish,Average caligus per fish,Comments,Year Class
158,2017,April,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,10-Apr-17,3,0.33,0.03,3.80,0.28,,1
159,2017,April,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,18-Apr-17,2,0.20,0.00,1.75,1.03,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
160,2017,April,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,25-Apr-17,3,0.90,0.13,3.43,0.25,,1
161,2017,May,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,2-May-17,2,0.70,0.28,7.58,2.45,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
162,2017,May,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,10-May-17,3,0.95,0.25,11.57,2.75,,1
163,2017,May,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,17-May-17,3,1.13,0.42,4.97,2.88,,1
164,2017,May,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,24-May-17,2,0.63,0.33,5.20,2.75,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
165,2017,June,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,3-Jun-17,3,0.78,0.30,2.40,3.90,,1
166,2017,June,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,9-Jun-17,2,0.53,0.13,2.95,4.15,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
167,2017,June,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,14-Jun-17,3,0.68,0.15,7.82,6.95,,1
168,2017,June,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,23-Jun-17,2,0.83,0.23,1.80,3.50,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
169,2017,July,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Pre-treatment,1-Jul-17,8,1.11,0.17,2.98,3.81,Medicinal bath treatment,1
170,2017,July,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Post mechanical removal or bath treatment,8-Jul-17,6,0.00,0.00,0.32,0.26,Medicinal bath treatment,1
171,2017,July,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,11-Jul-17,4,0.03,0.00,0.20,0.83,,1
172,2017,July,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,20-Jul-17,2,0.03,0.00,0.15,0.48,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
173,2017,July,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,29-Jul-17,3,0.65,0.00,6.02,0.57,,1
174,2017,August,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,3-Aug-17,2,1.60,0.25,8.88,1.30,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
175,2017,August,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,14-Aug-17,5,2.40,0.67,5.80,4.49,,1
176,2017,August,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Threshold exceedance,26-Aug-17,3,4.23,1.20,1.53,5.00,,1
177,2017,September,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Follow-up,2-Sep-17,2,2.80,1.33,0.63,2.50,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
178,2017,September,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Follow-up,8-Sep-17,3,3.13,1.63,0.92,3.10,,1
179,2017,September,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Follow-up,15-Sep-17,2,2.93,1.45,1.23,2.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
180,2017,September,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Follow-up,25-Sep-17,3,3.13,1.65,0.87,0.70,,1
181,2017,October,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Follow-up,1-Oct-17,2,6.30,2.45,0.70,0.45,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
182,2017,October,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Follow-up,7-Oct-17,3,3.38,1.58,2.50,1.12,,1
183,2017,October,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Follow-up,13-Oct-17,2,5.90,3.18,2.05,3.60,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
184,2017,October,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Follow-up,22-Oct-17,3,7.33,3.88,1.65,0.05,Management action planned (Medicinal bath treatment),2
185,2017,October,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Pre-treatment; Follow-up,25-Oct-17,6,7.35,3.48,1.58,2.37,Medicinal bath treatment,2
186,2017,November,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Post mechanical removal or bath treatment,7-Nov-17,4,0.53,0.39,0.03,0.04,Medicinal bath treatment,2
187,2017,November,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,13-Nov-17,2,0.23,0.23,0.08,0.15,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
188,2017,November,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,22-Nov-17,4,0.45,0.33,0.13,0.00,,2
189,2017,December,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,2-Dec-17,4,0.66,0.26,0.24,0.04,,2
190,2017,December,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,10-Dec-17,3,1.35,0.92,0.23,0.20,,2
191,2017,December,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,16-Dec-17,2,2.18,0.60,0.65,0.58,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
192,2017,December,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,22-Dec-17,3,2.53,1.15,0.32,0.42,,2
193,2018,January,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,1-Jan-18,2,1.43,1.00,1.18,0.10,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
194,2018,January,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,7-Jan-18,3,1.47,0.93,0.20,0.13,,2
195,2018,January,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,13-Jan-18,2,1.78,0.63,0.68,0.28,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
196,2018,January,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,19-Jan-18,3,2.48,1.08,0.12,0.40,,2
197,2018,January,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,27-Jan-18,3,2.12,1.23,0.13,0.40,,2
198,2018,February,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,2-Feb-18,2,2.40,1.83,0.00,0.13,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
199,2018,February,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,10-Feb-18,3,2.58,1.25,0.12,0.13,,2
200,2018,February,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,17-Feb-18,4,1.93,1.15,0.03,0.09,,2
201,2018,February,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,24-Feb-18,3,2.70,1.80,0.28,0.00,,2
202,2018,March,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Threshold exceedance; Pre-treatment,3-Mar-18,3,3.30,2.40,0.32,0.17,Medicinal bath treatment,2
203,2018,March,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Post mechanical removal or bath treatment,7-Mar-18,2,0.15,0.15,0.00,0.00,Medicinal bath treatment,2
204,2018,March,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Pre-treatment,8-Mar-18,3,2.18,0.98,0.07,0.07,Medicinal bath treatment,2
205,2018,March,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Post mechanical removal or bath treatment,11-Mar-18,5,0.31,0.20,0.01,0.02,Medicinal bath treatment,2
206,2018,March,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,17-Mar-18,2,0.20,0.13,0.00,0.00,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
207,2018,March,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,29-Mar-18,3,0.18,0.12,0.05,0.00,,2
208,2018,April,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,4-Apr-18,3,0.35,0.13,0.10,0.07,,2
209,2018,April,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,9-Apr-18,2,0.68,0.23,1.38,0.15,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
210,2018,April,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,18-Apr-18,3,1.20,0.15,0.68,0.05,,2
211,2018,April,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,25-Apr-18,3,1.32,0.32,0.40,0.07,,2
212,2018,May,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,3-May-18,3,2.07,0.63,0.28,0.02,,2
213,2018,May,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,9-May-18,3,2.18,0.77,0.50,0.12,,2
214,2018,June,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,n/a,0,,,,,Count(s) not required (harvesting),2
215,2018,July,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,n/a,0,,,,,Fallow,n/a
216,2018,October,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
217,2018,November,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,11-Nov-18,3,0.15,0.00,11.50,0.00,,1
218,2018,November,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Threshold exceedance,25-Nov-18,3,3.05,0.02,2.60,1.92,Bi-weekly counts,1
219,2018,December,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,3-Dec-18,3,0.27,0.07,3.48,2.93,,1
220,2018,December,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,8-Dec-18,3,0.38,0.17,2.33,2.47,,1
221,2018,December,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,15-Dec-18,3,0.32,0.07,2.67,4.23,,1
222,2019,January,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,5-Jan-19,3,0.42,0.05,2.28,5.55,,1
223,2019,January,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,12-Jan-19,3,0.42,0.10,1.98,5.02,,1
224,2019,January,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,25-Jan-19,4,0.46,0.06,1.08,0.89,,1
225,2019,February,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,2-Feb-19,2,0.43,0.10,1.25,1.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
226,2019,February,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,12-Feb-19,3,0.67,0.15,1.18,1.17,,1
227,2019,February,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Pre-treatment,17-Feb-19,4,0.49,0.09,0.76,1.85,Management action planned (Medicinal bath treatment),1
228,2019,February,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Post mechanical removal or bath treatment,28-Feb-19,8,0.01,0.00,0.03,0.00,,1
229,2019,March,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,7-Mar-19,3,0.05,0.00,0.07,0.10,,1
230,2019,March,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,14-Mar-19,3,0.07,0.00,0.10,0.02,,1
231,2019,March,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,26-Mar-19,3,0.03,0.00,1.10,0.05,,1
232,2019,April,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,5-Apr-19,3,0.38,0.03,0.23,0.58,,1
233,2019,April,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,13-Apr-19,3,0.38,0.03,4.48,0.47,,1
234,2019,April,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,26-Apr-19,3,0.75,0.07,5.72,1.13,,1
235,2019,May,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,1-May-19,3,0.20,0.02,3.53,0.75,,1
236,2019,May,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,8-May-19,3,0.40,0.07,6.32,1.90,,1
237,2019,May,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,15-May-19,3,0.22,0.05,5.17,2.28,,1
238,2019,June,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,5-Jun-19,3,0.40,0.07,5.60,2.25,,1
239,2019,June,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,12-Jun-19,3,0.55,0.18,3.45,3.27,,1
240,2019,June,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,19-Jun-19,4,0.50,0.15,9.13,1.03,,1
241,2019,June,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,24-Jun-19,5,0.48,0.20,9.02,1.26,Management action planned (Medicinal bath treatment); Management action planned (Non-medicinal bath treatment),1
242,2019,July,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,9-Jul-19,8,0.16,0.00,0.28,0.19,,1
243,2019,July,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,19-Jul-19,3,0.33,0.05,20.65,1.30,,1
244,2019,August,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,8-Aug-19,3,0.67,0.22,23.28,1.92,,1
245,2019,August,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Threshold exceedance,13-Aug-19,3,6.23,2.75,8.63,3.63,Management action planned (Mechanical removal treatment),1
246,2019,August,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,23-Aug-19,3,6.72,3.15,8.22,0.22,Management action planned (Mechanical removal treatment),1
247,2019,August,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,30-Aug-19,3,6.87,3.03,11.60,2.15,Management action planned (Mechanical removal treatment),1
248,2019,September,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,7-Sep-19,3,13.12,4.03,0.37,0.95,Management action planned (Mechanical removal treatment),1
249,2019,September,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,13-Sep-19,3,15.47,7.30,1.97,0.62,Management action planned (Mechanical removal treatment),1
250,2019,September,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Pre-treatment,20-Sep-19,3,12.32,7.95,12.13,1.07,Management action planned (Mechanical removal treatment),1
251,2019,September,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Post mechanical removal or bath treatment,23-Sep-19,3,3.16,2.15,2.63,0.12,Management action planned (In-feed treatment),1
252,2019,September,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,25-Sep-19,3,16.63,10.28,10.42,0.58,Management action planned (In-feed treatment),1
253,2019,September,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,26-Sep-19,4,2.38,1.74,1.03,0.00,,1
254,2019,September,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Threshold exceedance; Pre-treatment,28-Sep-19,3,16.40,11.52,7.48,0.20,Bi-weekly counts,1
255,2019,October,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,5-Oct-19,3,9.33,4.73,0.93,0.67,Bi-weekly counts,1
256,2019,October,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,11-Oct-19,3,10.37,4.62,1.73,0.58,Bi-weekly counts,2
257,2019,October,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,19-Oct-19,3,8.97,5.67,3.93,0.13,Bi-weekly counts,2
258,2019,October,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,26-Oct-19,3,8.97,5.98,4.32,0.32,Bi-weekly counts,2
259,2019,November,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,6-Nov-19,3,6.95,5.33,2.92,0.07,Bi-weekly counts,2
260,2019,November,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,13-Nov-19,3,7.40,5.88,0.12,0.00,Bi-weekly counts,2
261,2019,November,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,19-Nov-19,3,3.18,1.93,0.00,0.00,Bi-weekly counts,2
262,2019,December,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Post in-feed treatment,3-Dec-19,3,1.12,0.70,0.00,0.03,,2
263,2019,December,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,10-Dec-19,3,1.58,1.15,0.00,0.00,,2
264,2019,December,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,18-Dec-19,3,1.70,1.12,0.07,0.03,,2
265,2019,December,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,23-Dec-19,3,0.65,0.62,0.00,0.00,,2
266,2020,January,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,4-Jan-20,3,1.32,0.95,0.02,0.00,,2
267,2020,January,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,8-Jan-20,3,1.33,1.07,0.02,0.02,,2
268,2020,January,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,21-Jan-20,3,0.92,0.72,0.00,0.03,,2
269,2020,January,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,31-Jan-20,3,1.02,0.60,0.00,0.00,,2
270,2020,February,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,5-Feb-20,3,1.10,0.68,0.02,0.00,,2
271,2020,February,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,11-Feb-20,3,0.75,0.58,0.02,0.00,,2
272,2020,February,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,19-Feb-20,3,1.02,0.50,0.28,0.07,,2
273,2020,February,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,26-Feb-20,3,1.40,1.03,0.13,0.03,,2
274,2020,March,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,3-Mar-20,3,1.17,0.72,0.20,0.08,,2
275,2020,March,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,11-Mar-20,3,1.22,0.87,0.17,0.05,,2
276,2020,March,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,18-Mar-20,3,0.92,0.40,0.18,0.02,,2
277,2020,March,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,24-Mar-20,3,1.63,0.72,0.47,0.02,,2
278,2020,March,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,31-Mar-20,3,0.25,0.08,0.19,0.03,,2
279,2020,April,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,6-Apr-20,3,1.77,0.93,1.23,0.20,,2
280,2020,April,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,14-Apr-20,3,1.67,0.98,1.83,0.10,,2
281,2020,April,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,21-Apr-20,3,2.05,1.30,3.15,0.17,,2
282,2020,April,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Threshold exceedance,29-Apr-20,3,3.45,1.28,2.25,0.00,Management action planned (Medicinal bath treatment); Harvest pending,2
283,2020,May,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Follow-up,1-May-20,5,4.08,1.69,3.70,0.23,Management action planned (Medicinal bath treatment); Harvest pending,2
284,2020,May,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Follow-up,8-May-20,6,2.63,1.33,4.48,0.51,Harvest pending,2
285,2020,May,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Threshold exceedance,19-May-20,3,3.45,1.55,6.38,0.43,Harvesting; Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
286,2020,May,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Follow-up,28-May-20,3,7.50,3.08,2.12,0.47,Harvesting; Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
287,2020,June,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Follow-up,4-Jun-20,3,7.85,3.92,3.48,0.48,Harvesting; Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
288,2020,June,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,n/a,0,,,,,Count(s) not required (harvesting),2
289,2020,July,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,n/a,0,,,,,Count(s) not required (harvesting),2
290,2020,August,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,n/a,0,,,,,Fallow,n/a
