year,farm_name,lep_av,cal_av,ref,month
2011,Bare Bluff,0.17,0.03,1537,6
2011,Bare Bluff,0.25,0.05,1537,6
2011,Bare Bluff,0.43,0.1,1537,7
2011,Bare Bluff,0.28,0.05,1537,7
2011,Bare Bluff,0.48,0.15,1537,8
2011,Bare Bluff,1,0,1537,8
2011,Bare Bluff,NA,NA,1537,9
2011,Bare Bluff,0.02,0,1537,10
2011,Bare Bluff,0.03,0.02,1537,10
2011,Bare Bluff,0.03,0,1537,11
2011,Bare Bluff,0.07,0,1537,11
2011,Bare Bluff,0,0.07,1537,12
2011,Bare Bluff,0,0.02,1537,12
2012,Bare Bluff,0.02,0.15,1537,1
2012,Bare Bluff,0.03,0.07,1537,1
2012,Bare Bluff,0.03,0.05,1537,1
2012,Bare Bluff,0,0,1537,2
2012,Bare Bluff,0,0,1537,3
2012,Bare Bluff,0.03,0,1537,3
2012,Bare Bluff,0,0,1537,4
2012,Bare Bluff,0.07,0.03,1537,4
2012,Bare Bluff,0.2,0.02,1537,5
2012,Bare Bluff,NA,NA,1537,5
2012,Bare Bluff,NA,NA,1537,6
2012,Bare Bluff,0.37,0,1537,7
2012,Bare Bluff,0.2,0,1537,7
2012,Bare Bluff,NA,NA,1537,8
2012,Bare Bluff,NA,NA,1537,9
2012,Bare Bluff,NA,NA,1537,10
2013,Bare Bluff,NA,NA,1537,10
2013,Bare Bluff,NA,NA,1537,11
2013,Bare Bluff,0,0.2,1537,12
2014,Bare Bluff,0,0.08,1537,1
2014,Bare Bluff,0,0.23,1537,2
2014,Bare Bluff,0,0.03,1537,2
2014,Bare Bluff,0,0.1,1537,3
2014,Bare Bluff,0,0.65,1537,3
2014,Bare Bluff,0.1,0.82,1537,4
2014,Bare Bluff,0.15,1.8,1537,4
2014,Bare Bluff,0.13,1.4,1537,5
2014,Bare Bluff,0.05,0.42,1537,5
2014,Bare Bluff,0.13,4.78,1537,6
2014,Bare Bluff,0.1,3.18,1537,6
2014,Bare Bluff,0.18,2.58,1537,7
2014,Bare Bluff,0.07,1.08,1537,7
2014,Bare Bluff,0.05,0.6,1537,8
2014,Bare Bluff,0,0.57,1537,8
2014,Bare Bluff,0.02,0.05,1537,9
2014,Bare Bluff,0,0.23,1537,9
2014,Bare Bluff,0.03,0,1537,10
2014,Bare Bluff,0.03,0,1537,10
2014,Bare Bluff,0.02,0,1537,11
2014,Bare Bluff,0,0,1537,11
2014,Bare Bluff,0,0,1537,12
2014,Bare Bluff,0,0,1537,12
2015,Bare Bluff,0,0,1537,1
2015,Bare Bluff,0,0,1537,1
2015,Bare Bluff,0,0.03,1537,2
2015,Bare Bluff,0.03,0.03,1537,2
2015,Bare Bluff,0.12,0.28,1537,3
2015,Bare Bluff,0.22,0.12,1537,3
2015,Bare Bluff,0.27,0.03,1537,4
2015,Bare Bluff,0.53,0.05,1537,4
2015,Bare Bluff,0.38,0.07,1537,5
2015,Bare Bluff,0.8,0.05,1537,5
2015,Bare Bluff,NA,NA,1537,6
2015,Bare Bluff,NA,NA,1537,7
2015,Bare Bluff,NA,NA,1537,9
2015,Bare Bluff,NA,NA,1537,10
2015,Bare Bluff,NA,NA,1537,11
2015,Bare Bluff,0.01,0.08,1537,12
2015,Bare Bluff,0,0.03,1537,12
2016,Bare Bluff,0.02,0.13,1537,1
2016,Bare Bluff,0.07,0.05,1537,1
2016,Bare Bluff,0.35,0.12,1537,2
2016,Bare Bluff,0.58,0,1537,2
2016,Bare Bluff,1.03,0,1537,3
2016,Bare Bluff,0.71,0.06,1537,3
2016,Bare Bluff,0.47,0.01,1537,4
2016,Bare Bluff,0.27,0,1537,4
2016,Bare Bluff,0.07,0,1537,5
2016,Bare Bluff,0.03,0,1537,5
2016,Bare Bluff,0.13,0,1537,6
2016,Bare Bluff,0.09,0.04,1537,6
2016,Bare Bluff,0.07,0,1537,7
2016,Bare Bluff,0.09,0.02,1537,7
2016,Bare Bluff,0.11,0,1537,8
2016,Bare Bluff,0.04,0.07,1537,8
2016,Bare Bluff,0.11,0.36,1537,8
2016,Bare Bluff,0.05,0.07,1537,9
2016,Bare Bluff,0.09,0.18,1537,10
2016,Bare Bluff,0.08,0.03,1537,10
2016,Bare Bluff,0.12,0,1537,11
2016,Bare Bluff,0.09,0,1537,11
2016,Bare Bluff,0.15,0.03,1537,12
2016,Bare Bluff,0.13,0.01,1537,12
2017,Bare Bluff,0.18,0,1537,1
2017,Bare Bluff,0.25,0.02,1537,1
2017,Bare Bluff,0.66,0.09,1537,2
2017,Bare Bluff,0.69,0.03,1537,2
2017,Bare Bluff,1.59,0.1,1537,3
2017,Bare Bluff,1.73,0.04,1537,3
2017,Bare Bluff,1.87,0,1537,3
2017,Bare Bluff,NA,NA,1537,4
2017,Bare Bluff,NA,NA,1537,5
2017,Bare Bluff,NA,NA,1537,9
2017,Bare Bluff,NA,NA,1537,10
2017,Bare Bluff,0,0,1537,11
2017,Bare Bluff,0,0,1537,12
2018,Bare Bluff,0,0.01,1537,1
2018,Bare Bluff,0,0,1537,1
2018,Bare Bluff,0,0.01,1537,2
2018,Bare Bluff,0,0.03,1537,3
2018,Bare Bluff,0.02,0.1,1537,3
2018,Bare Bluff,0.12,0.13,1537,3
2018,Bare Bluff,0.23,0.15,1537,4
2018,Bare Bluff,0.41,0.1,1537,4
2018,Bare Bluff,0.6,0.04,1537,5
2018,Bare Bluff,1.7,0.08,1537,5
2018,Bare Bluff,1.5,0.08,1537,6
2018,Bare Bluff,1.61,0.18,1537,6
2018,Bare Bluff,0.41,0.09,1537,6
2018,Bare Bluff,0.17,0.02,1537,7
2018,Bare Bluff,0.15,0.05,1537,7
2018,Bare Bluff,2.56,2.12,1537,8
2018,Bare Bluff,1.6,0,1537,9
2018,Bare Bluff,1.5,0,1537,10
2018,Bare Bluff,1.2,0,1537,11
2018,Bare Bluff,2.03,0.03,1537,12
2019,Bare Bluff,4.8,0.02,1537,1
2019,Bare Bluff,0.69,0,1537,2
2019,Bare Bluff,1.41,0.04,1537,3
2019,Bare Bluff,NA,NA,1537,3
2019,Bare Bluff,NA,NA,1537,4
2021,Bare Bluff,0,0.43,1537,12
2021,Bare Bluff,0,0.08,1537,12
2021,Bare Bluff,0.1,0.05,1537,12
2021,Bare Bluff,0.05,0.25,1537,12
2021,Bare Bluff,NA,NA,1537,12
2014,Barkley,NA,NA,169,11
2014,Barkley,NA,NA,169,12
2015,Barkley,0,0,169,1
2015,Barkley,0,0.08,169,1
2015,Barkley,0,0.05,169,2
2015,Barkley,0,0.02,169,2
2015,Barkley,0,0,169,3
2015,Barkley,0,0.1,169,3
2015,Barkley,0,0.02,169,4
2015,Barkley,NA,NA,169,4
2015,Barkley,NA,NA,169,5
2011,Barnes Bay,0.13,0,871,1
2011,Barnes Bay,0.43,0,871,2
2011,Barnes Bay,NA,NA,871,3
2011,Barnes Bay,NA,NA,871,4
2011,Barnes Bay,NA,NA,871,10
2011,Barnes Bay,0.07,0,871,11
2011,Barnes Bay,0.27,0.02,871,12
2012,Barnes Bay,0.57,0,871,1
2012,Barnes Bay,1.72,0.82,871,2
2012,Barnes Bay,2.09,1.31,871,2
2012,Barnes Bay,0.22,0.05,871,3
2012,Barnes Bay,0.43,0,871,3
2012,Barnes Bay,0,0,871,4
2012,Barnes Bay,0.03,0.05,871,4
2012,Barnes Bay,0.02,0,871,4
2012,Barnes Bay,0.03,0.02,871,5
2012,Barnes Bay,0.03,0,871,5
2012,Barnes Bay,NA,NA,871,6
2012,Barnes Bay,0.48,0,871,7
2012,Barnes Bay,NA,NA,871,8
2012,Barnes Bay,1.23,0.02,871,9
2012,Barnes Bay,1.15,0,871,10
2012,Barnes Bay,0.27,0,871,11
2012,Barnes Bay,0.28,0,871,11
2012,Barnes Bay,0.37,0,871,12
2013,Barnes Bay,0.32,0,871,1
2013,Barnes Bay,0.83,0,871,2
2013,Barnes Bay,NA,NA,871,3
2013,Barnes Bay,NA,NA,871,4
2014,Barnes Bay,NA,NA,871,3
2014,Barnes Bay,0,0,871,4
2014,Barnes Bay,0,0,871,4
2014,Barnes Bay,0,0,871,5
2014,Barnes Bay,0.02,0,871,5
2014,Barnes Bay,0,0,871,5
2014,Barnes Bay,0.12,0.8,871,6
2014,Barnes Bay,0.23,1.1,871,6
2014,Barnes Bay,1.42,1.77,871,7
2014,Barnes Bay,0.23,0,871,8
2014,Barnes Bay,0.03,0,871,9
2014,Barnes Bay,0.04,0,871,10
2014,Barnes Bay,0.22,0.3,871,11
2014,Barnes Bay,0.28,0,871,12
2015,Barnes Bay,0.03,0,871,1
2015,Barnes Bay,0.08,0,871,2
2015,Barnes Bay,0.08,0,871,3
2015,Barnes Bay,NA,NA,871,4
2015,Barnes Bay,NA,NA,871,5
2015,Barnes Bay,NA,NA,871,9
2015,Barnes Bay,3.93,0.03,871,10
2015,Barnes Bay,5.36,0.09,871,10
2015,Barnes Bay,0.28,0.18,871,11
2015,Barnes Bay,0.02,0.02,871,12
2016,Barnes Bay,0,0,871,1
2016,Barnes Bay,0.05,0,871,2
2016,Barnes Bay,0.18,0.88,871,3
2016,Barnes Bay,0.25,2.17,871,3
2016,Barnes Bay,0.52,1.18,871,4
2016,Barnes Bay,0.88,1.45,871,4
2016,Barnes Bay,1.02,0.7,871,5
2016,Barnes Bay,0.13,0.05,871,5
2016,Barnes Bay,0.02,0,871,6
2016,Barnes Bay,0,0,871,6
2016,Barnes Bay,0.15,0,871,7
2016,Barnes Bay,0.08,0.03,871,8
2016,Barnes Bay,0.05,0,871,9
2016,Barnes Bay,0.3,0,871,10
2016,Barnes Bay,1.02,0.65,871,11
2016,Barnes Bay,NA,NA,871,12
2017,Barnes Bay,NA,NA,871,1
2017,Barnes Bay,NA,NA,871,5
2017,Barnes Bay,0.13,0.88,871,6
2017,Barnes Bay,NA,NA,871,6
2017,Barnes Bay,0.23,3.6,871,7
2017,Barnes Bay,0.25,4.27,871,8
2017,Barnes Bay,0.62,1.6,871,9
2017,Barnes Bay,1.93,2.02,871,10
2017,Barnes Bay,1.7,1.35,871,10
2017,Barnes Bay,0.42,0.1,871,11
2017,Barnes Bay,0.07,0,871,12
2018,Barnes Bay,0.02,0,871,1
2018,Barnes Bay,0.05,0,871,2
2018,Barnes Bay,0.03,0,871,3
2018,Barnes Bay,0,1.73,871,3
2018,Barnes Bay,0,1.1,871,4
2018,Barnes Bay,0.08,2.45,871,4
2018,Barnes Bay,0.12,1.7,871,5
2018,Barnes Bay,0.02,0.88,871,5
2018,Barnes Bay,0.12,0.93,871,6
2018,Barnes Bay,0.22,0.25,871,6
2018,Barnes Bay,0.15,0.1,871,6
2018,Barnes Bay,0.15,0.68,871,7
2018,Barnes Bay,0.4,0.1,871,8
2018,Barnes Bay,1.1,2.02,871,9
2018,Barnes Bay,0.58,0.88,871,9
2018,Barnes Bay,NA,NA,871,10
2018,Barnes Bay,0.53,0.15,871,11
2018,Barnes Bay,0.07,0,871,11
2018,Barnes Bay,0.23,0,871,12
2019,Barnes Bay,0.02,0,871,1
2019,Barnes Bay,NA,NA,871,2
2019,Barnes Bay,NA,NA,871,3
2019,Barnes Bay,NA,NA,871,7
2019,Barnes Bay,NA,NA,871,8
2019,Barnes Bay,0.13,1.51,871,9
2019,Barnes Bay,1.97,0.23,871,10
2019,Barnes Bay,2.15,0.38,871,10
2019,Barnes Bay,0.4,0,871,11
2019,Barnes Bay,0.2,0.15,871,12
2020,Barnes Bay,0.15,0,871,1
2020,Barnes Bay,0.17,0.58,871,2
2020,Barnes Bay,0.07,0,871,3
2020,Barnes Bay,0.27,0.62,871,3
2020,Barnes Bay,0.55,0.75,871,3
2020,Barnes Bay,0.8,0.88,871,4
2020,Barnes Bay,0.87,0.55,871,4
2020,Barnes Bay,1.22,0.61,871,4
2020,Barnes Bay,1.4,1.15,871,4
2020,Barnes Bay,1.13,0.33,871,5
2020,Barnes Bay,1.12,0,871,5
2020,Barnes Bay,1.12,0.07,871,5
2020,Barnes Bay,0.68,0,871,6
2020,Barnes Bay,0.58,0,871,6
2020,Barnes Bay,0.55,0,871,6
2020,Barnes Bay,0.67,0.02,871,6
2020,Barnes Bay,0.53,0,871,6
2020,Barnes Bay,0.9,0.17,871,7
2020,Barnes Bay,1.41,0.5,871,8
2020,Barnes Bay,0.19,0.06,871,8
2020,Barnes Bay,0.15,0.02,871,9
2020,Barnes Bay,0.28,0.28,871,10
2020,Barnes Bay,3.23,1.08,871,11
2020,Barnes Bay,4.57,0.7,871,12
2021,Barnes Bay,NA,NA,871,1
2011,Bawden,NA,NA,227,3
2011,Bawden,0,0,227,4
2011,Bawden,NA,NA,227,4
2011,Bawden,0,0.08,227,5
2011,Bawden,0.02,0.08,227,5
2011,Bawden,0.02,0,227,6
2011,Bawden,NA,NA,227,6
2011,Bawden,0.05,0,227,7
2011,Bawden,0.05,0.02,227,7
2011,Bawden,0.08,0.07,227,8
2011,Bawden,0.32,0,227,8
2011,Bawden,0.58,0,227,9
2011,Bawden,2.07,0.07,227,10
2011,Bawden,0.2,0.02,227,11
2011,Bawden,0.12,0,227,12
2011,Bawden,0.02,0,227,12
2012,Bawden,0.05,0.12,227,1
2012,Bawden,0.1,0,227,1
2012,Bawden,0,0.35,227,1
2012,Bawden,0,0.1,227,2
2012,Bawden,0.07,0.12,227,3
2012,Bawden,0.05,0,227,3
2012,Bawden,0.27,0.07,227,4
2012,Bawden,0.3,0.1,227,4
2012,Bawden,0.57,0.23,227,5
2012,Bawden,NA,NA,227,5
2012,Bawden,NA,NA,227,6
2012,Bawden,NA,NA,227,7
2012,Bawden,NA,NA,227,8
2012,Bawden,NA,NA,227,9
2013,Bawden,NA,NA,227,3
2013,Bawden,NA,NA,227,4
2013,Bawden,0,0,227,5
2013,Bawden,0,0,227,5
2013,Bawden,0,0,227,6
2013,Bawden,NA,NA,227,6
2013,Bawden,0.02,0,227,7
2013,Bawden,0.03,0.07,227,7
2013,Bawden,0.18,0,227,8
2013,Bawden,0.4,0.05,227,8
2013,Bawden,0.31,0.01,227,8
2013,Bawden,0.57,0.02,227,9
2013,Bawden,0.25,0.05,227,10
2013,Bawden,0.28,0,227,10
2013,Bawden,0.37,0,227,11
2013,Bawden,0.22,0,227,11
2013,Bawden,0.23,0,227,12
2013,Bawden,0.17,0.12,227,12
2014,Bawden,0.1,0.07,227,1
2014,Bawden,0.18,0.03,227,1
2014,Bawden,0.68,0.82,227,2
2014,Bawden,0.23,0.02,227,2
2014,Bawden,0.4,3.03,227,3
2014,Bawden,0.23,0.02,227,3
2014,Bawden,0.08,0.18,227,4
2014,Bawden,0.43,0.25,227,4
2014,Bawden,0.42,0.17,227,5
2014,Bawden,1.67,0.17,227,5
2014,Bawden,NA,NA,227,6
2014,Bawden,0.02,0,227,7
2014,Bawden,0.02,0,227,7
2014,Bawden,0.08,0,227,8
2014,Bawden,0.02,0.03,227,9
2014,Bawden,0,0,227,9
2014,Bawden,0.05,0.02,227,9
2014,Bawden,0.02,0,227,10
2014,Bawden,0.08,0.02,227,10
2014,Bawden,0,0,227,11
2014,Bawden,0,0,227,11
2014,Bawden,0.12,0.03,227,12
2015,Bawden,NA,NA,227,1
2015,Bawden,NA,NA,227,2
2015,Bawden,NA,NA,227,5
2015,Bawden,0.07,0.35,227,6
2015,Bawden,NA,NA,227,6
2015,Bawden,0.13,0.25,227,7
2015,Bawden,0.87,0.97,227,7
2015,Bawden,1.47,0.5,227,8
2015,Bawden,1.95,1.98,227,8
2015,Bawden,3.77,0.77,227,9
2015,Bawden,4.78,1.47,227,9
2015,Bawden,0.43,0.03,227,10
2015,Bawden,0.07,0,227,11
2015,Bawden,0.15,0.08,227,12
2015,Bawden,0.13,0.15,227,12
2016,Bawden,0.25,0.25,227,1
2016,Bawden,0.37,0.78,227,1
2016,Bawden,1.53,0.18,227,1
2016,Bawden,1.22,0.03,227,2
2016,Bawden,0.7,0,227,3
2016,Bawden,NA,NA,227,3
2016,Bawden,0.26,0.01,227,4
2016,Bawden,0.23,0.02,227,4
2016,Bawden,0.41,0.01,227,5
2016,Bawden,0.5,0.03,227,5
2016,Bawden,0.27,0.11,227,6
2016,Bawden,0.28,0.04,227,6
2016,Bawden,0.27,0.1,227,7
2016,Bawden,0.25,0.06,227,7
2016,Bawden,0.28,0.12,227,8
2016,Bawden,0.24,0.18,227,8
2016,Bawden,0.57,0.04,227,9
2016,Bawden,0.29,0.09,227,9
2016,Bawden,0.22,0.08,227,10
2016,Bawden,0.28,0.04,227,10
2016,Bawden,0.39,0.03,227,11
2016,Bawden,0.31,0.01,227,11
2016,Bawden,NA,NA,227,12
2017,Bawden,NA,NA,227,1
2017,Bawden,NA,NA,227,4
2017,Bawden,0.01,0.37,227,5
2017,Bawden,0.29,0.33,227,5
2017,Bawden,0.26,0.26,227,5
2017,Bawden,NA,NA,227,6
2017,Bawden,0.1,0.04,227,7
2017,Bawden,0.07,0,227,7
2017,Bawden,0.23,0.14,227,8
2017,Bawden,0.22,0.49,227,8
2017,Bawden,0.25,0.45,227,9
2017,Bawden,0.48,0.65,227,10
2017,Bawden,0.8,0.15,227,10
2017,Bawden,1.15,0.31,227,11
2017,Bawden,1.06,0.21,227,11
2017,Bawden,1,0.29,227,12
2017,Bawden,1.72,0.38,227,12
2018,Bawden,3.77,0.62,227,1
2018,Bawden,3.99,0.74,227,1
2018,Bawden,NA,NA,227,2
2018,Bawden,5.6,0.62,227,3
2018,Bawden,6.1,0.43,227,3
2018,Bawden,7.09,0.12,227,3
2018,Bawden,5.87,0.62,227,4
2018,Bawden,8.97,2.44,227,4
2018,Bawden,19.17,1.11,227,5
2018,Bawden,23.69,1.17,227,5
2018,Bawden,31.66,0.65,227,6
2018,Bawden,3.1,0.08,227,6
2018,Bawden,16.33,1.31,227,7
2018,Bawden,20.75,5.37,227,8
2018,Bawden,NA,NA,227,9
2019,Bawden,0.01,0.01,227,4
2019,Bawden,NA,NA,227,5
2019,Bawden,0.02,0.08,227,6
2019,Bawden,0.04,0.01,227,6
2019,Bawden,0.03,0.02,227,6
2019,Bawden,0.02,0,227,7
2019,Bawden,0.08,0.02,227,7
2019,Bawden,0.14,0.14,227,8
2019,Bawden,0.24,0.3,227,8
2019,Bawden,0.58,0.28,227,8
2019,Bawden,1.25,0.05,227,9
2019,Bawden,0.32,0.04,227,9
2019,Bawden,0.66,0.03,227,10
2019,Bawden,1.27,0.02,227,10
2019,Bawden,4.98,0.04,227,11
2019,Bawden,1.03,0.03,227,12
2019,Bawden,1.03,0.19,227,12
2020,Bawden,0.98,0.1,227,1
2020,Bawden,0.58,0.04,227,1
2020,Bawden,0.82,0.06,227,1
2020,Bawden,0.37,0.05,227,2
2020,Bawden,0.37,0.21,227,2
2020,Bawden,0.19,0.02,227,3
2020,Bawden,0.44,0.02,227,3
2020,Bawden,0.53,0.12,227,3
2020,Bawden,0.28,0.02,227,3
2020,Bawden,0.45,0.17,227,4
2020,Bawden,1.04,0.73,227,4
2020,Bawden,0.33,0,227,4
2020,Bawden,1.27,0.2,227,4
2020,Bawden,1.66,0.69,227,4
2020,Bawden,0.17,0.08,227,5
2020,Bawden,0.3,0.1,227,5
2020,Bawden,0.62,0.05,227,5
2020,Bawden,0.6,0.03,227,5
2020,Bawden,NA,NA,227,6
2020,Bawden,NA,NA,227,7
2020,Bawden,0,0.05,227,11
2020,Bawden,0,0.07,227,11
2020,Bawden,0,0,227,11
2020,Bawden,0,0.07,227,12
2020,Bawden,0,0.05,227,12
2020,Bawden,0.02,0.1,227,12
2020,Bawden,0.07,0,227,12
2021,Bawden,0.08,0.08,227,1
2021,Bawden,0.03,0.07,227,1
2021,Bawden,0.05,0.05,227,1
2021,Bawden,0.12,0.17,227,1
2021,Bawden,0.09,0.3,227,2
2021,Bawden,0.21,0.73,227,2
2021,Bawden,0.37,0.35,227,2
2021,Bawden,0.48,0.67,227,3
2021,Bawden,0.08,0.92,227,3
2021,Bawden,0,0.11,227,3
2021,Bawden,0.05,2.03,227,3
2021,Bawden,0.02,0.07,227,3
2021,Bawden,0.02,0.23,227,4
2021,Bawden,0.11,0.91,227,4
2021,Bawden,0.02,1.8,227,4
2021,Bawden,0.05,1.18,227,4
2021,Bawden,0.03,1.17,227,5
2021,Bawden,0.05,1.28,227,5
2021,Bawden,0.13,0.92,227,5
2021,Bawden,0.53,1.33,227,5
2021,Bawden,0.32,0.72,227,5
2021,Bawden,0.28,0.72,227,6
2021,Bawden,0.42,0.8,227,6
2021,Bawden,0.95,0.7,227,6
2021,Bawden,0.93,0.32,227,6
2021,Bawden,1.14,0.19,227,6
2021,Bawden,0.21,0.01,227,6
2021,Bawden,0.6,0.35,227,7
2021,Bawden,1.72,0.7,227,7
2021,Bawden,2.54,2.23,227,7
2021,Bawden,0.36,0.04,227,7
2021,Bawden,1.47,0.47,227,7
2021,Bawden,2.19,1.62,227,7
2021,Bawden,0.36,0.01,227,7
2021,Bawden,0.75,0.05,227,8
2021,Bawden,0.95,0.15,227,8
2021,Bawden,1.92,0.63,227,8
2021,Bawden,2.43,0.06,227,8
2021,Bawden,4.76,0.36,227,9
2021,Bawden,0.38,0.09,227,9
2021,Bawden,1.08,0.03,227,9
2021,Bawden,1.57,0.19,227,9
2021,Bawden,1.59,0.14,227,10
2021,Bawden,0.51,0.01,227,10
2021,Bawden,0.97,0,227,10
2021,Bawden,0.92,0.07,227,10
2021,Bawden,1.43,0.05,227,11
2021,Bawden,1.45,0.02,227,11
2021,Bawden,1.86,0.18,227,11
2021,Bawden,2.93,0.58,227,11
2021,Bawden,5.62,0.01,227,12
2021,Bawden,0.95,0,227,12
2021,Bawden,1.33,0,227,12
2021,Bawden,1.77,0,227,12
2011,Bedwell,NA,NA,520,3
2011,Bedwell,0,0,520,4
2011,Bedwell,NA,NA,520,4
2011,Bedwell,0.03,0.08,520,5
2011,Bedwell,0.1,0.28,520,5
2011,Bedwell,0.15,0.65,520,6
2011,Bedwell,0.23,0.35,520,6
2011,Bedwell,0.38,0.12,520,7
2011,Bedwell,0.92,0.83,520,7
2011,Bedwell,1.23,2.8,520,8
2011,Bedwell,1.62,2.5,520,8
2011,Bedwell,0.73,0.1,520,9
2011,Bedwell,0.13,0,520,10
2011,Bedwell,0.08,0,520,10
2011,Bedwell,0.08,0,520,11
2011,Bedwell,0.15,0,520,11
2011,Bedwell,0.02,0.08,520,12
2011,Bedwell,0.27,0.13,520,12
2012,Bedwell,0.12,0.2,520,1
2012,Bedwell,0.08,0.23,520,2
2012,Bedwell,0.13,0.15,520,2
2012,Bedwell,0.13,0.12,520,3
2012,Bedwell,0.25,0.17,520,3
2012,Bedwell,0.55,0.12,520,4
2012,Bedwell,NA,NA,520,4
2012,Bedwell,0.62,0.08,520,5
2012,Bedwell,NA,NA,520,5
2012,Bedwell,NA,NA,520,6
2012,Bedwell,0.57,0,520,7
2012,Bedwell,NA,NA,520,8
2012,Bedwell,0.12,0.12,520,9
2012,Bedwell,NA,NA,520,10
2012,Bedwell,NA,NA,520,11
2015,Bedwell,NA,NA,520,3
2015,Bedwell,0.1,0.08,520,4
2015,Bedwell,NA,NA,520,4
2015,Bedwell,0.18,0.63,520,5
2015,Bedwell,0.3,0.78,520,5
2015,Bedwell,0.77,1,520,6
2015,Bedwell,2.03,0.73,520,6
2015,Bedwell,2.5,0.15,520,7
2015,Bedwell,4.57,0.15,520,7
2015,Bedwell,1.08,0.02,520,8
2015,Bedwell,0.2,0.02,520,8
2015,Bedwell,0.07,0,520,9
2015,Bedwell,0.38,0,520,10
2015,Bedwell,0.25,0,520,10
2015,Bedwell,0.33,0,520,11
2015,Bedwell,0.17,0,520,11
2015,Bedwell,0.33,0,520,11
2015,Bedwell,0.49,0,520,12
2015,Bedwell,0.43,0,520,12
2015,Bedwell,0.6,0,520,12
2016,Bedwell,0.12,0,520,1
2016,Bedwell,0.05,0,520,2
2016,Bedwell,0.08,0,520,2
2016,Bedwell,0.03,0,520,3
2016,Bedwell,0.1,0,520,3
2016,Bedwell,0.07,0,520,4
2016,Bedwell,0.03,0,520,4
2016,Bedwell,0.05,0,520,5
2016,Bedwell,0.23,0,520,5
2016,Bedwell,0.28,0,520,6
2016,Bedwell,NA,NA,520,6
2016,Bedwell,NA,NA,520,7
2017,Bedwell,NA,NA,520,10
2017,Bedwell,0,0.08,520,11
2017,Bedwell,0,0.05,520,12
2017,Bedwell,0,0.05,520,12
2018,Bedwell,0,0.01,520,1
2018,Bedwell,0,0.02,520,1
2018,Bedwell,0.03,0.1,520,2
2018,Bedwell,0.1,0.11,520,2
2018,Bedwell,0.11,0.11,520,3
2018,Bedwell,0.24,0.19,520,3
2018,Bedwell,0.38,0.51,520,4
2018,Bedwell,0.53,0.17,520,4
2018,Bedwell,1.03,0.15,520,5
2018,Bedwell,1.59,0.08,520,5
2018,Bedwell,1.84,0.23,520,6
2018,Bedwell,3.89,0.18,520,6
2018,Bedwell,4.95,0.38,520,7
2018,Bedwell,0.66,0.04,520,7
2018,Bedwell,1.56,0,520,8
2018,Bedwell,3.02,0,520,8
2018,Bedwell,3.1,0,520,9
2018,Bedwell,2.22,0,520,10
2018,Bedwell,2.47,0.09,520,10
2018,Bedwell,1.49,0.21,520,11
2018,Bedwell,1.33,0.12,520,12
2019,Bedwell,4.05,0.07,520,1
2019,Bedwell,0.89,0.03,520,2
2019,Bedwell,0.67,0,520,3
2019,Bedwell,0.92,0,520,3
2019,Bedwell,4.84,0.07,520,4
2019,Bedwell,8.95,0,520,4
2019,Bedwell,NA,NA,520,4
2019,Bedwell,NA,NA,520,5
2019,Bedwell,NA,NA,520,6
2021,Bedwell,NA,NA,520,10
2021,Bedwell,0.03,0,520,11
2021,Bedwell,0.05,0,520,11
2021,Bedwell,0.06,0.01,520,12
2021,Bedwell,0.69,0.07,520,12
2021,Bedwell,0.77,0.08,520,12
2011,Bell Island,0,0,892,1
2011,Bell Island,0,0,892,2
2011,Bell Island,NA,NA,892,3
2011,Bell Island,0,0,892,4
2011,Bell Island,NA,NA,892,4
2011,Bell Island,0,0,892,5
2011,Bell Island,0,0.12,892,5
2011,Bell Island,0.01,0.14,892,6
2011,Bell Island,0.02,0.38,892,6
2011,Bell Island,0,0.13,892,6
2011,Bell Island,0.03,0.92,892,7
2011,Bell Island,0.11,1.54,892,7
2011,Bell Island,0.16,1.51,892,8
2011,Bell Island,0.54,2.51,892,9
2011,Bell Island,0.42,1.03,892,9
2011,Bell Island,0.38,0.55,892,9
2011,Bell Island,0.6,1.67,892,9
2011,Bell Island,0.98,1.03,892,10
2011,Bell Island,2.3,1.06,892,10
2011,Bell Island,2.88,0.3,892,10
2011,Bell Island,0.92,0,892,11
2011,Bell Island,0.1,0,892,12
2012,Bell Island,0,0.23,892,1
2012,Bell Island,0.07,0,892,2
2012,Bell Island,0.03,0,892,3
2012,Bell Island,0.02,0,892,3
2012,Bell Island,NA,NA,892,4
2012,Bell Island,0,0.07,892,5
2012,Bell Island,NA,NA,892,5
2012,Bell Island,NA,NA,892,6
2012,Bell Island,0,0.68,892,7
2012,Bell Island,0.17,1.57,892,8
2012,Bell Island,0.37,2.58,892,9
2012,Bell Island,1.03,0.62,892,10
2012,Bell Island,1.77,1.03,892,10
2012,Bell Island,1.75,0.72,892,11
2012,Bell Island,2.39,0.5,892,11
2012,Bell Island,NA,NA,892,12
2013,Bell Island,NA,NA,892,4
2013,Bell Island,0,0.15,892,5
2013,Bell Island,0.02,0.17,892,5
2013,Bell Island,0.07,0.02,892,6
2013,Bell Island,0.03,0.23,892,6
2013,Bell Island,0.05,0.45,892,7
2013,Bell Island,0.18,1.45,892,7
2013,Bell Island,0.5,0.58,892,8
2013,Bell Island,0.47,0.92,892,9
2013,Bell Island,6.13,0.58,892,10
2013,Bell Island,5.55,0.62,892,10
2013,Bell Island,5.55,0.3,892,11
